KM-2548,2014-06-04T12:54:31Z,6.845918,79.951013,-63,14,112.699997,4.75
KM-2548,2014-06-04T12:54:36Z,6.845883,79.951149,-63,21,101.900002,2.75
KM-2548,2014-06-04T12:54:41Z,6.845894,79.951333,-54,40,97.300003,4
KM-2548,2014-06-04T12:54:50Z,6.845899,79.951523,-53,38,100.900002,3
KM-2548,2014-06-04T12:55:05Z,6.845752,79.951769,-54,57,116.099998,3
KM-2548,2014-06-04T12:55:10Z,6.845645,79.951995,-55,35,117.099998,4.75
KM-2548,2014-06-04T12:55:14Z,6.84557,79.952267,-55,28,112.900002,5.75
KM-2548,2014-06-04T12:55:34Z,6.845137,79.953688,-55,57,111,7.25
KM-2548,2014-06-04T12:55:45Z,6.844633,79.954956,-57,43,112.599998,12
KM-2548,2014-06-04T12:55:50Z,6.844422,79.955435,-58,27,113.400002,11
KM-2548,2014-06-04T12:55:53Z,6.844315,79.955687,-58,26,112.599998,10
KM-2548,2014-06-04T12:55:57Z,6.844151,79.95598,-58,23,117.5,8.75
KM-2548,2014-06-04T12:56:01Z,6.844037,79.95624,-58,25,115.800003,7.5
KM-2548,2014-06-04T12:56:11Z,6.843877,79.956856,-59,47,94,6
KM-2548,2014-06-04T12:56:15Z,6.843821,79.956992,-60,26,101.699997,4
KM-2548,2014-06-04T12:56:20Z,6.843807,79.957129,-60,22,95.300003,2.75
KM-2548,2014-06-04T12:56:32Z,6.843824,79.957508,-60,45,93.300003,6.5
KM-2548,2014-06-04T12:56:36Z,6.843761,79.957967,-60,23,91.199997,9
KM-2548,2014-06-04T12:56:41Z,6.843719,79.958519,-60,32,93.400002,11.75
KM-2548,2014-06-04T12:56:52Z,6.843475,79.95998,-60,47,97.800003,14.5
KM-2548,2014-06-04T12:56:53Z,6.843177,79.960049,-67,40,108.699997,12.75
KM-2548,2014-06-04T12:56:59Z,6.842957,79.960718,-67,32,108.800003,12.75
KM-2548,2014-06-04T12:57:10Z,6.842632,79.961271,-69,51,127.699997,6.25
KM-2548,2014-06-04T12:57:20Z,6.842523,79.961741,-68,39,104.199997,5
KM-2548,2014-06-04T12:57:32Z,6.842328,79.96206,-68,51,52.5,1.5
KM-2548,2014-06-04T12:57:37Z,6.842376,79.962176,-68,31,65.199997,2.25
KM-2548,2014-06-04T12:57:48Z,6.842192,79.962425,-69,41,112.5,5
KM-2548,2014-06-04T12:57:55Z,6.842145,79.962513,-68,21,87.900002,0.25
KM-2548,2014-06-04T12:58:00Z,6.842172,79.962361,-66,20,87.900002,0.25
KM-2548,2014-06-04T12:58:10Z,6.842093,79.962519,-68,14,124.5,3.5
KM-2548,2014-06-04T12:58:20Z,6.841918,79.962782,-68,49,124.300003,2.75
KM-2548,2014-06-04T12:58:28Z,6.841826,79.962855,-68,28,132.300003,1.75
KM-2548,2014-06-04T12:58:41Z,6.841748,79.962975,-67,50,115,1.5
KM-2548,2014-06-04T12:58:47Z,6.841732,79.963094,-68,17,99.5,1.75
KM-2548,2014-06-04T12:58:55Z,6.841741,79.96319,-66,22,95.099998,1.25
KM-2548,2014-06-04T12:59:11Z,6.841746,79.963351,-65,16,102.099998,2.25
KM-2548,2014-06-04T12:59:15Z,6.841746,79.963466,-66,14,77.300003,2.5
KM-2548,2014-06-04T12:59:18Z,6.84177,79.963569,-66,26,78.099998,3.25
KM-2548,2014-06-04T12:59:22Z,6.841755,79.96372,-68,19,95.699997,3.25
KM-2548,2014-06-04T12:59:25Z,6.841535,79.96385,-49,16,95.199997,3
KM-2548,2014-06-04T12:59:28Z,6.841552,79.963959,-63,12,94.900002,3
KM-2548,2014-06-04T12:59:32Z,6.841601,79.964071,-68,12,85.800003,2.75
KM-2548,2014-06-04T12:59:37Z,6.84167,79.964231,-70,11,77.599998,3.5
KM-2548,2014-06-04T12:59:42Z,6.841727,79.964303,-71,11,73.800003,1
KM-2548,2014-06-04T13:00:08Z,6.841734,79.964403,-48,4,97.800003,1
KM-2548,2014-06-04T13:01:27Z,6.840767,79.965803,-3,32,67.699997,2.75
KM-2548,2014-06-04T13:01:33Z,6.840798,79.965957,-20,16,111.800003,2.5
KM-2548,2014-06-04T13:01:48Z,6.840519,79.966034,22,21,96.900002,0.75
KM-2548,2014-06-04T13:01:57Z,6.840721,79.966174,-6,7,146.600006,3
KM-2548,2014-06-04T13:02:01Z,6.840645,79.966525,-13,19,117.300003,7.25
KM-2548,2014-06-04T13:02:05Z,6.840538,79.966747,-15,24,114.099998,6.75
KM-2548,2014-06-04T13:02:09Z,6.840418,79.966923,-26,17,125.5,4.75
KM-2548,2014-06-04T13:02:15Z,6.840267,79.967243,-22,29,120.699997,6.25
KM-2548,2014-06-04T13:02:20Z,6.840135,79.967607,-28,25,120.400002,9.5
KM-2548,2014-06-04T13:02:23Z,6.839993,79.967788,-28,20,121.400002,10.5
KM-2548,2014-06-04T13:02:27Z,6.839772,79.968122,-28,21,124.699997,11
KM-2548,2014-06-04T13:02:30Z,6.839616,79.968405,-28,25,118.400002,11.5
KM-2548,2014-06-04T13:02:34Z,6.839506,79.96881,-28,30,101.599998,11.5
KM-2548,2014-06-04T13:02:37Z,6.839423,79.969199,-29,21,100.800003,13.25
KM-2548,2014-06-04T13:02:39Z,6.839386,79.969468,-29,16,97.099998,13.75
KM-2548,2014-06-04T13:02:42Z,6.839325,79.969815,-29,17,98.199997,12.75
KM-2548,2014-06-04T13:02:45Z,6.839352,79.970123,-31,17,88.400002,12.25
KM-2548,2014-06-04T13:02:48Z,6.839383,79.970442,-30,15,80.400002,11.25
KM-2548,2014-06-04T13:02:51Z,6.839424,79.97073,-30,13,82.199997,11.25
KM-2548,2014-06-04T13:02:54Z,6.83942,79.971003,-31,13,85.099998,10
KM-2548,2014-06-04T13:02:57Z,6.839397,79.971265,-33,12,92.599998,10
KM-2548,2014-06-04T13:02:59Z,6.839369,79.971414,-33,12,102.699997,8.5
KM-2548,2014-06-04T13:03:03Z,6.839349,79.971772,-30,14,102.099998,7.5
KM-2548,2014-06-04T13:03:05Z,6.839325,79.971886,-30,16,102.300003,7.25
KM-2548,2014-06-04T13:03:09Z,6.839276,79.972151,-31,16,102.199997,8.5
KM-2548,2014-06-04T13:03:12Z,6.839223,79.972348,-31,16,105.5,7.25
KM-2548,2014-06-04T13:03:15Z,6.839209,79.972526,-31,14,100.900002,6.25
KM-2548,2014-06-04T13:03:19Z,6.839139,79.972804,-33,14,101.300003,6.75
KM-2548,2014-06-04T13:03:21Z,6.839116,79.972922,-33,14,100.599998,6.75
KM-2548,2014-06-04T13:03:24Z,6.839128,79.97324,-34,11,89.300003,9.5
KM-2548,2014-06-04T13:03:26Z,6.83912,79.973437,-33,11,92.400002,11
KM-2548,2014-06-04T13:03:30Z,6.83914,79.973765,-35,10,82,12.25
KM-2548,2014-06-04T13:03:30Z,6.839153,79.973855,-35,9,82,12.25
KM-2548,2014-06-04T13:03:36Z,6.839335,79.974594,-38,13,74.400002,14.25
KM-2548,2014-06-04T13:03:39Z,6.839432,79.97499,-38,21,75.599998,14.75
KM-2548,2014-06-04T13:03:42Z,6.83947,79.975298,-39,21,79.300003,12.75
KM-2548,2014-06-04T13:03:45Z,6.839495,79.975665,-39,16,87.300003,13.75
KM-2548,2014-06-04T13:03:47Z,6.839493,79.975902,-39,14,91.800003,13.5
KM-2548,2014-06-04T13:03:49Z,6.839473,79.976134,-40,14,94.800003,12.75
KM-2548,2014-06-04T13:03:51Z,6.839453,79.976363,-40,14,94.800003,12.75
KM-2548,2014-06-04T13:03:53Z,6.839434,79.976594,-40,16,94.800003,12.75
KM-2548,2014-06-04T13:03:56Z,6.839328,79.976954,-40,25,103.300003,13.5
KM-2548,2014-06-04T13:04:00Z,6.839296,79.977661,-53,26,113.900002,14
KM-2548,2014-06-04T13:04:05Z,6.839034,79.978356,-51,44,112.300003,14.75
KM-2548,2014-06-04T13:04:10Z,6.838861,79.978742,-54,37,105,12.5
KM-2548,2014-06-04T13:04:13Z,6.838796,79.979056,-56,22,100.199997,11.25
KM-2548,2014-06-04T13:04:16Z,6.838744,79.979348,-56,16,101.800003,10.75
KM-2548,2014-06-04T13:04:18Z,6.838708,79.979536,-56,15,101,10.75
KM-2548,2014-06-04T13:04:21Z,6.838637,79.979813,-57,16,103.599998,10.5
KM-2548,2014-06-04T13:04:24Z,6.838604,79.980097,-58,18,100.800003,10.5
KM-2548,2014-06-04T13:04:27Z,6.838544,79.980345,-59,16,105.199997,11
KM-2548,2014-06-04T13:04:30Z,6.838457,79.980617,-59,15,108.300003,10.5
KM-2548,2014-06-04T13:04:32Z,6.838392,79.980774,-60,15,112.199997,9.75
KM-2548,2014-06-04T13:04:34Z,6.838331,79.980938,-60,14,108.699997,9.25
KM-2548,2014-06-04T13:04:38Z,6.838265,79.981135,-60,12,110.400002,7.25
KM-2548,2014-06-04T13:04:40Z,6.838197,79.981297,-60,13,111.099998,8.25
KM-2548,2014-06-04T13:04:42Z,6.838153,79.98144,-61,12,107.900002,8.25
KM-2548,2014-06-04T13:04:44Z,6.838088,79.981604,-60,13,111.199997,9.5
KM-2548,2014-06-04T13:04:47Z,6.837974,79.981954,-68,12,107.300003,11
KM-2548,2014-06-04T13:04:49Z,6.837912,79.982141,-68,14,107.800003,11
KM-2548,2014-06-04T13:04:53Z,6.837712,79.982619,-69,13,108.5,13.75
KM-2548,2014-06-04T13:04:55Z,6.837633,79.982885,-69,12,104.900002,14
KM-2548,2014-06-04T13:04:58Z,6.837548,79.983311,-87,11,97.800003,12.75
KM-2548,2014-06-04T13:05:00Z,6.837523,79.983536,-88,11,96.099998,12.5
KM-2548,2014-06-04T13:05:02Z,6.83752,79.983757,-88,11,89.699997,12.25
KM-2548,2014-06-04T13:05:40Z,6.839134,79.988272,-56,35,74.599998,11.5
KM-2548,2014-06-04T13:05:43Z,6.839172,79.988739,-24,22,76.699997,10.5
KM-2548,2014-06-04T13:05:46Z,6.839233,79.98898,-32,26,80.400002,11.25
KM-2548,2014-06-04T13:05:49Z,6.839308,79.989245,-38,21,77.800003,11.5
KM-2548,2014-06-04T13:05:52Z,6.839388,79.989418,-58,15,77.300003,11.75
KM-2548,2014-06-04T13:05:54Z,6.839427,79.989633,-58,14,80.400002,12.5
KM-2548,2014-06-04T13:05:58Z,6.839506,79.990028,-65,12,82,12.25
KM-2548,2014-06-04T13:06:00Z,6.839528,79.990253,-65,14,84.5,12.5
KM-2548,2014-06-04T13:06:03Z,6.839613,79.990481,-77,10,83.099998,13.5
KM-2548,2014-06-04T13:06:03Z,6.839625,79.990582,-77,9,83.099998,13.5
KM-2548,2014-06-04T13:06:05Z,6.839639,79.990717,-77,11,84,13.25
KM-2548,2014-06-04T13:06:08Z,6.839711,79.991099,-79,10,83,11.75
KM-2548,2014-06-04T13:06:09Z,6.839736,79.991236,-77,9,80.300003,10.25
KM-2548,2014-06-04T13:06:13Z,6.839756,79.991392,-78,11,83.199997,5.5
KM-2548,2014-06-04T13:06:15Z,6.839767,79.991492,-78,13,83.300003,5.5
KM-2548,2014-06-04T13:06:21Z,6.839781,79.991671,-79,28,86.400002,3
KM-2548,2014-06-04T13:06:32Z,6.8398,79.991792,-80,13,73.099998,1.75
KM-2548,2014-06-04T13:06:48Z,6.83983,79.991882,-79,13,83.5,2.5
KM-2548,2014-06-04T13:06:53Z,6.839826,79.992008,-78,12,82.900002,3
KM-2548,2014-06-04T13:06:58Z,6.839843,79.992181,-79,12,83.699997,4.25
KM-2548,2014-06-04T13:07:02Z,6.839856,79.992356,-79,14,85.400002,4.5
KM-2548,2014-06-04T13:07:05Z,6.839874,79.99247,-79,24,81.699997,4.25
KM-2548,2014-06-04T13:07:23Z,6.839832,79.992571,-92,13,86.599998,2.25
KM-2548,2014-06-04T13:07:30Z,6.839782,79.992661,-91,11,101.300003,3.25
KM-2548,2014-06-04T13:07:45Z,6.839766,79.992773,-94,13,87,1.25
KM-2548,2014-06-04T13:07:51Z,6.839749,79.992957,-86,13,101.199997,3
KM-2548,2014-06-04T13:07:57Z,6.839722,79.993072,-86,16,96.800003,2.5
KM-2548,2014-06-04T13:08:06Z,6.839606,79.993452,-60,13,109.699997,2.75
KM-2548,2014-06-04T13:08:12Z,6.839593,79.993578,-69,13,99.599998,2.75
KM-2548,2014-06-04T13:08:20Z,6.839599,79.993695,-61,14,106.800003,1.75
KM-2548,2014-06-04T13:08:52Z,6.839666,79.993815,-58,12,89.800003,2
KM-2548,2014-06-04T13:08:58Z,6.839688,79.99394,-57,11,81.099998,2.25
KM-2548,2014-06-04T13:09:04Z,6.839732,79.994342,-57,13,80.300003,5.75
KM-2548,2014-06-04T13:09:06Z,6.839736,79.99446,-57,14,89.300003,6.25
KM-2548,2014-06-04T13:09:09Z,6.839787,79.994679,-57,13,79.800003,7.5
KM-2548,2014-06-04T13:09:14Z,6.83994,79.99528,-62,19,78.599998,7.5
KM-2548,2014-06-04T13:09:15Z,6.839982,79.995428,-63,24,81.199997,7.25
KM-2548,2014-06-04T13:09:18Z,6.840051,79.995537,-61,17,77.099998,5.25
KM-2548,2014-06-04T13:09:22Z,6.840101,79.995698,-62,14,73.599998,5
KM-2548,2014-06-04T13:09:26Z,6.840145,79.995931,-55,13,76.5,7.5
KM-2548,2014-06-04T13:09:28Z,6.840225,79.996058,-71,14,73.599998,8.5
KM-2548,2014-06-04T13:09:31Z,6.840231,79.996298,-86,13,78,8.75
KM-2548,2014-06-04T13:09:33Z,6.840266,79.99646,-86,14,78.099998,9.25
KM-2548,2014-06-04T13:09:37Z,6.840331,79.996842,-79,14,74.599998,9.25
KM-2548,2014-06-04T13:09:39Z,6.840387,79.996995,-79,14,69.699997,9
KM-2548,2014-06-04T13:09:42Z,6.840433,79.997146,-79,13,72.199997,5.75
KM-2548,2014-06-04T13:09:46Z,6.840477,79.997309,-79,14,76.900002,4.5
KM-2548,2014-06-04T13:09:51Z,6.840519,79.997499,-79,19,81.699997,4.25
KM-2548,2014-06-04T13:09:54Z,6.840569,79.997678,-79,17,73.300003,5.75
KM-2548,2014-06-04T13:09:57Z,6.840579,79.997883,-80,17,80.400002,6.25
KM-2548,2014-06-04T13:09:59Z,6.840598,79.997993,-80,16,80.199997,6.25
KM-2548,2014-06-04T13:10:01Z,6.840631,79.998111,-80,15,78.900002,7
KM-2548,2014-06-04T13:10:03Z,6.840663,79.998237,-80,16,76.900002,7
KM-2548,2014-06-04T13:10:06Z,6.840694,79.99836,-80,15,75.5,5
KM-2548,2014-06-04T13:10:09Z,6.840721,79.998501,-80,16,79.099998,5.25
KM-2548,2014-06-04T13:10:13Z,6.840789,79.998641,-79,13,71.599998,4.5
KM-2548,2014-06-04T13:10:14Z,6.840844,79.998743,-74,14,78.800003,4.25
KM-2548,2014-06-04T13:10:17Z,6.841002,79.998867,-68,21,85.5,5.5
KM-2548,2014-06-04T13:10:22Z,6.841094,79.999136,-67,17,77.900002,6.25
KM-2548,2014-06-04T13:10:24Z,6.841103,79.999258,-66,15,85.199997,6.75
KM-2548,2014-06-04T13:10:27Z,6.841007,79.999466,-57,13,83,5.5
KM-2548,2014-06-04T13:10:30Z,6.840974,79.99957,-59,13,81.599998,6
KM-2548,2014-06-04T13:10:32Z,6.841005,79.99974,-58,13,83.300003,6.25
KM-2548,2014-06-04T13:10:35Z,6.841063,80.000003,-66,14,83.400002,6
KM-2548,2014-06-04T13:10:38Z,6.841096,80.000201,-67,16,80.599998,7.5
KM-2548,2014-06-04T13:10:41Z,6.841101,80.000304,-66,13,83.599998,4.75
KM-2548,2014-06-04T13:10:44Z,6.841075,80.000446,-65,14,82.599998,4.5
KM-2548,2014-06-04T13:10:48Z,6.841024,80.000532,-63,14,83.800003,2.75
KM-2548,2014-06-04T13:10:51Z,6.841031,80.000632,-63,16,84.400002,3.75
KM-2548,2014-06-04T13:10:59Z,6.841016,80.000772,-62,16,79,2
KM-2548,2014-06-04T13:11:06Z,6.841037,80.000968,-61,12,80.800003,3.25
KM-2548,2014-06-04T13:11:09Z,6.841058,80.001069,-61,13,79.300003,3.5
KM-2548,2014-06-04T13:11:13Z,6.841077,80.001272,-61,15,83.099998,5
KM-2548,2014-06-04T13:11:17Z,6.84112,80.001562,-61,30,80.599998,6
KM-2548,2014-06-04T13:11:22Z,6.841136,80.001863,-61,19,88.099998,4.5
KM-2548,2014-06-04T13:11:25Z,6.841095,80.001955,-64,12,81.300003,3.5
KM-2548,2014-06-04T13:11:32Z,6.841071,80.002084,-65,11,98.699997,2
KM-2548,2014-06-04T13:11:51Z,6.841139,80.002178,-65,22,55.099998,1
KM-2548,2014-06-04T13:11:56Z,6.841198,80.002312,-71,13,92.300003,2.25
KM-2548,2014-06-04T13:12:04Z,6.841175,80.00241,-71,11,98.099998,1
KM-2548,2014-06-04T13:12:17Z,6.84117,80.002517,-72,14,102.699997,1
KM-2548,2014-06-04T13:12:21Z,6.841161,80.002612,-72,15,97.300003,2.25
KM-2548,2014-06-04T13:12:29Z,6.841192,80.002777,-70,14,82.400002,2
KM-2548,2014-06-04T13:12:35Z,6.841262,80.002916,-76,11,84.900002,2.25
KM-2548,2014-06-04T13:12:40Z,6.841286,80.00273,-61,13,91.900002,2
KM-2548,2014-06-04T13:12:47Z,6.841276,80.002906,-54,18,103.900002,2
KM-2548,2014-06-04T13:12:50Z,6.841256,80.003016,-54,21,97.199997,3
KM-2548,2014-06-04T13:12:54Z,6.841234,80.003159,-54,16,97.800003,3
KM-2548,2014-06-04T13:12:59Z,6.841217,80.003258,-54,13,91.300003,1.75
KM-2548,2014-06-04T13:13:13Z,6.841199,80.003348,-52,11,91.400002,1.5
KM-2548,2014-06-04T13:13:20Z,6.841203,80.00344,-52,10,88.099998,1.75
KM-2548,2014-06-04T13:13:25Z,6.841221,80.00357,-53,11,81.699997,3
KM-2548,2014-06-04T13:13:29Z,6.841222,80.003749,-60,14,88.400002,4.25
KM-2548,2014-06-04T13:13:31Z,6.84126,80.003989,-60,15,79.199997,6.5
KM-2548,2014-06-04T13:13:33Z,6.841271,80.004102,-60,15,84.599998,6.25
KM-2548,2014-06-04T13:13:35Z,6.841291,80.004227,-59,15,80.5,6.75
KM-2548,2014-06-04T13:13:37Z,6.841306,80.004345,-59,14,82.5,6
KM-2548,2014-06-04T13:13:41Z,6.841313,80.004465,-61,14,85,3.25
KM-2548,2014-06-04T13:13:48Z,6.841374,80.00455,-64,15,80.300003,2.75
KM-2548,2014-06-04T13:15:08Z,6.84523,80.008235,-107,31,95.400002,14.5
KM-2548,2014-06-04T13:15:13Z,6.845124,80.008692,-107,33,101.599998,10
KM-2548,2014-06-04T13:15:14Z,6.845119,80.008795,-107,32,99.199997,10.25
KM-2548,2014-06-04T13:15:18Z,6.845048,80.009058,-107,29,104.300003,7.75
KM-2548,2014-06-04T13:15:23Z,6.844967,80.009276,-108,26,106.400002,5.25
KM-2548,2014-06-04T13:15:26Z,6.844938,80.009433,-108,25,99.5,5.75
KM-2548,2014-06-04T13:15:29Z,6.844906,80.009643,-108,22,95.400002,7.5
KM-2548,2014-06-04T13:15:33Z,6.844863,80.009966,-108,24,97.099998,7.5
KM-2548,2014-06-04T13:15:37Z,6.844916,80.010219,-103,15,94,8
KM-2548,2014-06-04T13:15:39Z,6.844887,80.010364,-102,11,101,8.25
KM-2548,2014-06-04T13:15:42Z,6.844873,80.010612,-103,7,91.599998,8.764274
KM-2548,2014-06-04T13:15:44Z,6.844868,80.010823,-103,6,91.599998,8.764274
KM-2548,2014-06-04T13:15:51Z,6.844921,80.01146,-98,12,90.099998,10.5
KM-2548,2014-06-04T13:15:53Z,6.844917,80.011635,-98,12,91.099998,10
KM-2548,2014-06-04T13:15:57Z,6.844963,80.011879,-96,11,87.599998,8
KM-2548,2014-06-04T13:15:59Z,6.844972,80.012018,-96,12,86.800003,7.75
KM-2548,2014-06-04T13:16:03Z,6.84491,80.012234,-95,12,96.599998,6.25
KM-2548,2014-06-04T13:16:20Z,6.844691,80.012996,-94,49,92.300003,5.25
KM-2548,2014-06-04T13:16:39Z,6.844596,80.014397,-87,55,93.099998,7.75
KM-2548,2014-06-04T13:16:43Z,6.844636,80.01465,-87,34,86,7.25
KM-2548,2014-06-04T13:16:48Z,6.84472,80.014891,-86,33,92.199997,5.25
