711661919,2014-06-04T12:50:09Z,6.88792,79.85945,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88794,79.85944,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88797,79.85944,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88801,79.85943,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88808,79.85941,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88813,79.85939,10,10,10,10
711661919,2014-06-04T12:50:09Z,6.88814,79.85939,11,11,11,11
711661919,2014-06-04T12:50:09Z,6.88816,79.85938,12,12,12,12
711661919,2014-06-04T12:50:09Z,6.88817,79.85937,13,13,13,13
711661919,2014-06-04T12:50:09Z,6.8882,79.85937,14,14,14,14
711661919,2014-06-04T12:50:09Z,6.88822,79.85936,15,15,15,15
711661919,2014-06-04T12:50:09Z,6.88827,79.85935,16,16,16,16
711661919,2014-06-04T12:50:09Z,6.88827,79.85935,17,17,17,17
711661919,2014-06-04T12:50:09Z,6.8883,79.85935,18,18,18,18
711661919,2014-06-04T12:50:09Z,6.88831,79.85934,19,19,19,19
711661919,2014-06-04T12:50:09Z,6.88839,79.85932,20,20,20,20
711661919,2014-06-04T12:50:09Z,6.88841,79.85931,21,21,21,21
711661919,2014-06-04T12:50:09Z,6.88844,79.85931,22,22,22,22
711661919,2014-06-04T12:50:09Z,6.8885,79.85928,23,23,23,23
711661919,2014-06-04T12:50:09Z,6.8886,79.85926,24,24,24,24
711661919,2014-06-04T12:50:09Z,6.88862,79.85926,25,25,25,25
711661919,2014-06-04T12:50:09Z,6.88865,79.85925,24,24,24,24
711661919,2014-06-04T12:50:09Z,6.88867,79.85924,23,23,23,23
711661919,2014-06-04T12:50:09Z,6.88869,79.85924,22,22,22,22
711661919,2014-06-04T12:50:09Z,6.88875,79.85922,21,21,21,21
711661919,2014-06-04T12:50:09Z,6.88878,79.85921,20,20,20,20
711661919,2014-06-04T12:50:09Z,6.88882,79.8592,19,19,19,19
711661919,2014-06-04T12:50:09Z,6.88891,79.85918,18,18,18,18
711661919,2014-06-04T12:50:09Z,6.88893,79.85917,17,17,17,17
711661919,2014-06-04T12:50:09Z,6.88896,79.85916,16,16,16,16
711661919,2014-06-04T12:50:09Z,6.88899,79.85915,15,15,15,15
711661919,2014-06-04T12:50:09Z,6.88901,79.85915,14,14,14,14
711661919,2014-06-04T12:50:09Z,6.88904,79.85914,13,13,13,13
711661919,2014-06-04T12:50:09Z,6.88906,79.85913,12,12,12,12
711661919,2014-06-04T12:50:09Z,6.88908,79.85912,11,11,11,11
711661919,2014-06-04T12:50:09Z,6.88914,79.85911,10,10,10,10
711661919,2014-06-04T12:50:09Z,6.88915,79.85911,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88918,79.8591,8,8,8,8
711661919,2014-06-04T12:50:09Z,6.8892,79.8591,7,7,7,7
711661919,2014-06-04T12:50:09Z,6.88923,79.85909,6,6,6,6
711661919,2014-06-04T12:50:09Z,6.88926,79.85908,5,5,5,5
711661919,2014-06-04T12:50:09Z,6.88932,79.85906,4,4,4,4
711661919,2014-06-04T12:50:09Z,6.88934,79.85905,5,5,5,5
711661919,2014-06-04T12:50:09Z,6.88936,79.85905,6,6,6,6
711661919,2014-06-04T12:50:09Z,6.88942,79.85904,7,7,7,7
711661919,2014-06-04T12:50:09Z,6.88948,79.85903,8,8,8,8
711661919,2014-06-04T12:50:09Z,6.88951,79.85901,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88954,79.859,10,10,10,10
711661919,2014-06-04T12:50:09Z,6.88956,79.859,11,11,11,11
711661919,2014-06-04T12:50:09Z,6.88959,79.85899,12,12,12,12
711661919,2014-06-04T12:50:09Z,6.88962,79.85897,13,13,13,13
711661919,2014-06-04T12:50:09Z,6.88964,79.85897,14,14,14,14
711661919,2014-06-04T12:50:09Z,6.88966,79.85898,15,15,15,15
711661919,2014-06-04T12:50:09Z,6.88966,79.85899,16,16,16,16
711661919,2014-06-04T12:50:09Z,6.88966,79.85906,17,17,17,17
711661919,2014-06-04T12:50:09Z,6.88967,79.85907,18,18,18,18
711661919,2014-06-04T12:50:09Z,6.88968,79.8591,19,19,19,19
711661919,2014-06-04T12:50:09Z,6.88968,79.85912,20,20,20,20
711661919,2014-06-04T12:50:09Z,6.88969,79.85914,19,19,19,19
711661919,2014-06-04T12:50:09Z,6.88969,79.85917,18,18,18,18
711661919,2014-06-04T12:50:09Z,6.88969,79.85919,17,17,17,17
711661919,2014-06-04T12:50:09Z,6.88971,79.85922,16,16,16,16
711661919,2014-06-04T12:50:09Z,6.88972,79.85925,15,15,15,15
711661919,2014-06-04T12:50:09Z,6.88972,79.85929,14,14,14,14
711661919,2014-06-04T12:50:09Z,6.88973,79.85933,13,13,13,13
711661919,2014-06-04T12:50:09Z,6.88973,79.85935,12,12,12,12
711661919,2014-06-04T12:50:09Z,6.88974,79.85939,11,11,11,11
711661919,2014-06-04T12:50:09Z,6.88975,79.8594,10,10,10,10
711661919,2014-06-04T12:50:09Z,6.88975,79.85943,9,9,9,9
711661919,2014-06-04T12:50:09Z,6.88975,79.85946,8,8,8,8
711661919,2014-06-04T12:50:09Z,6.88976,79.85947,7,7,7,7
711661919,2014-06-04T12:50:09Z,6.88976,79.85949,6,6,6,6
711661919,2014-06-04T12:50:09Z,6.88977,79.85953,5,5,5,5
711661919,2014-06-04T12:50:09Z,6.88978,79.85956,4,4,4,4
