GA-3495,2014-06-17T08:36:58Z,6.90532,79.856411,-89,24,284.399994,5.5
GA-3495,2014-06-17T08:37:01Z,6.905513,79.856434,-92,23,333.700012,5
GA-3495,2014-06-17T08:37:04Z,6.905661,79.856405,-92,20,342.200012,5.25
GA-3495,2014-06-17T08:37:07Z,6.905915,79.856343,-95,17,331.700012,6
GA-3495,2014-06-17T08:37:10Z,6.906068,79.85635,-95,17,349.200012,6.5
GA-3495,2014-06-17T08:37:13Z,6.906148,79.856353,-93,17,357.200012,2.75
GA-3495,2014-06-17T08:37:16Z,6.906228,79.856375,-90,16,0.3,2.75
GA-3495,2014-06-17T08:37:23Z,6.906374,79.85632,-89,17,337,3.25
GA-3495,2014-06-17T08:37:26Z,6.906465,79.856289,-88,15,341.799988,3.75
GA-3495,2014-06-17T08:37:30Z,6.906586,79.856242,-87,15,337.5,3.5
GA-3495,2014-06-17T08:37:32Z,6.906649,79.856203,-93,14,335.899994,3.5
GA-3495,2014-06-17T08:37:35Z,6.906736,79.856139,-90,14,333.299988,3.25
GA-3495,2014-06-17T08:37:37Z,6.906797,79.856112,-85,12,336.899994,3.25
GA-3495,2014-06-17T08:37:39Z,6.906863,79.856094,-81,12,338.299988,3.25
GA-3495,2014-06-17T08:37:41Z,6.906933,79.856062,-80,13,332.5,3.5
GA-3495,2014-06-17T08:37:44Z,6.907087,79.856042,-73,15,337.100006,4.5
GA-3495,2014-06-17T08:37:46Z,6.907147,79.856027,-72,13,336.399994,4
GA-3495,2014-06-17T08:37:51Z,6.907103,79.855992,-76,14,330.299988,0.5
GA-3495,2014-06-17T08:37:59Z,6.907111,79.855944,-74,13,326,1.75
GA-3495,2014-06-17T08:38:03Z,6.907223,79.855892,-86,13,335.700012,4.25
GA-3495,2014-06-17T08:38:05Z,6.907333,79.855844,-89,14,342,4.75
GA-3495,2014-06-17T08:38:07Z,6.907443,79.855793,-90,14,340,5
GA-3495,2014-06-17T08:38:10Z,6.907616,79.855666,-90,14,333.700012,4.75
GA-3495,2014-06-17T08:38:12Z,6.907705,79.85562,-90,14,333.100006,5
GA-3495,2014-06-17T08:38:16Z,6.907902,79.855552,-92,14,340.5,5.25
GA-3495,2014-06-17T08:38:18Z,6.907972,79.855532,-92,13,341,4.25
GA-3495,2014-06-17T08:38:21Z,6.908074,79.85548,-91,12,330.299988,3
GA-3495,2014-06-17T08:38:25Z,6.908217,79.855423,-90,12,333.100006,4.25
GA-3495,2014-06-17T08:38:27Z,6.908285,79.855389,-90,13,333.100006,4.25
GA-3495,2014-06-17T08:38:29Z,6.908364,79.855405,-99,12,340.200012,3.75
GA-3495,2014-06-17T08:38:31Z,6.908453,79.855386,-100,12,346,4.5
GA-3495,2014-06-17T08:38:34Z,6.908614,79.855375,-101,16,350.100006,5.25
GA-3495,2014-06-17T08:38:37Z,6.908771,79.85525,-101,16,329.399994,7
GA-3495,2014-06-17T08:38:39Z,6.908883,79.855215,-101,15,339,6.25
GA-3495,2014-06-17T08:38:43Z,6.909142,79.855107,-98,15,347.5,6.5
GA-3495,2014-06-17T08:38:45Z,6.909243,79.855078,-97,17,351.399994,7.5
GA-3495,2014-06-17T08:38:48Z,6.909485,79.855106,-97,16,341.799988,6.5
GA-3495,2014-06-17T08:38:50Z,6.909628,79.855047,-97,16,337.200012,8
GA-3495,2014-06-17T08:38:54Z,6.909872,79.854972,-97,13,340.899994,6.5
GA-3495,2014-06-17T08:38:56Z,6.909948,79.854904,-94,12,318.899994,6.25
GA-3495,2014-06-17T08:38:59Z,6.909979,79.85476,-96,12,274.700012,5.75
GA-3495,2014-06-17T08:39:01Z,6.909967,79.854642,-96,13,264.399994,6.75
GA-3495,2014-06-17T08:39:03Z,6.909905,79.854536,-96,13,245.199997,6.75
GA-3495,2014-06-17T08:39:05Z,6.909942,79.85449,-93,14,279.100006,4.5
GA-3495,2014-06-17T08:39:07Z,6.90996,79.854442,-93,13,316,4.25
GA-3495,2014-06-17T08:39:09Z,6.909988,79.854405,-98,13,326.299988,4.5
GA-3495,2014-06-17T08:39:11Z,6.910056,79.854393,-104,13,342.200012,5.75
GA-3495,2014-06-17T08:39:14Z,6.910232,79.85434,-100,13,336.600006,7
GA-3495,2014-06-17T08:39:16Z,6.910326,79.854309,-99,13,342.299988,5
GA-3495,2014-06-17T08:39:18Z,6.910401,79.854271,-100,12,329.899994,3.25
GA-3495,2014-06-17T08:39:20Z,6.910442,79.854215,-98,12,304.600006,3
GA-3495,2014-06-17T08:39:22Z,6.910443,79.854138,-98,13,274.5,3.25
GA-3495,2014-06-17T08:39:24Z,6.910431,79.854068,-98,14,257.200012,4
GA-3495,2014-06-17T08:39:26Z,6.910389,79.85394,-98,15,241.399994,5.5
GA-3495,2014-06-17T08:39:28Z,6.910296,79.853791,-98,17,231.600006,6.5
GA-3495,2014-06-17T08:39:31Z,6.910234,79.853695,-97,15,250,6
GA-3495,2014-06-17T08:39:34Z,6.91016,79.853502,-95,14,243.199997,6.75
GA-3495,2014-06-17T08:39:37Z,6.910113,79.853404,-95,15,240.699997,5
GA-3495,2014-06-17T08:39:40Z,6.90999,79.853233,-95,17,237.600006,6.75
GA-3495,2014-06-17T08:39:43Z,6.90992,79.853089,-95,19,237.600006,5.75
GA-3495,2014-06-17T08:39:46Z,6.910027,79.852953,-91,21,259.799988,5
GA-3495,2014-06-17T08:39:49Z,6.909906,79.852857,-86,15,293,4.75
GA-3495,2014-06-17T08:39:51Z,6.909885,79.852756,-87,15,277.799988,3.75
GA-3495,2014-06-17T08:39:55Z,6.909889,79.852675,-89,14,236.199997,2
GA-3495,2014-06-17T08:39:58Z,6.909926,79.852644,-87,15,332,1
GA-3495,2014-06-17T08:40:04Z,6.909908,79.852729,-88,14,89.699997,1.25
GA-3495,2014-06-17T08:40:23Z,6.909915,79.852665,-78,14,273.700012,1.25
GA-3495,2014-06-17T08:40:30Z,6.909868,79.852652,-80,36,163.199997,1
GA-3495,2014-06-17T08:40:35Z,6.909858,79.852603,-77,42,279.700012,1
GA-3495,2014-06-17T08:40:39Z,6.909842,79.852537,-79,30,250.100006,1.75
GA-3495,2014-06-17T08:40:43Z,6.909839,79.85247,-77,31,270.5,1.25
GA-3495,2014-06-17T08:40:47Z,6.909785,79.852402,-60,32,268.200012,1
